tag,date,question_count,question_pct,unanswered_count,unanswered_pct
cognos,7/14/2016,693.00,5.75e-5,302.00,9.11e-5
azure,7/14/2016,32080.00,2.66E-03,10723.00,3.23E-03
dropbox,7/14/2016,2534.00,2.10331e-4,948.00,2.85922e-4
stripe-payments,7/14/2016,2197.00,1.82358e-4,850.00,2.56364e-4
ios9,7/14/2016,4256.00,3.53257e-4,2071.00,6.2465e-4
actionscript-3,7/14/2016,39813.00,3.30E-03,10937.00,3.30E-03
sql-server,7/14/2016,170379.00,1.41E-02,38293.00,1.15E-02
amazon-s3,7/14/2016,14395.00,1.19E-03,5491.00,1.66E-03
amazon-cloudfront,7/14/2016,1296.00,1.07571e-4,477.00,1.43871e-4
ios8,7/14/2016,9581.00,7.95244e-4,3614.00,1.09E-03
osx,7/14/2016,69078.00,5.73E-03,22022.00,6.64E-03
amazon,7/14/2016,3359.00,2.78804e-4,1305.00,3.9361e-4
amazon-cloudsearch,7/14/2016,227.00,1.88e-5,87.00,2.62e-5
mongodb,7/14/2016,66347.00,5.51E-03,21718.00,6.55E-03
amazon-s3,7/13/2016,14383.00,1.19E-03,5484.00,1.66E-03
citrix,7/13/2016,492.00,4.09e-5,236.00,7.13e-5
amazon-route53,7/13/2016,479.00,3.98e-5,157.00,4.74e-5
dropbox-api,7/13/2016,1592.00,1.32241e-4,624.00,1.88439e-4
actionscript,7/13/2016,8864.00,7.36301e-4,2438.00,7.36298e-4
sql-server,7/13/2016,170227.00,1.41E-02,38216.00,1.15E-02
windows,7/13/2016,97252.00,8.08E-03,28673.00,8.66E-03
excel,7/13/2016,97168.00,8.07E-03,34203.00,1.03E-02
amazon-ec2,7/13/2016,13893.00,1.15E-03,4797.00,1.45E-03
actionscript-3,7/13/2016,39806.00,3.31E-03,10934.00,3.30E-03
ios,7/13/2016,445494.00,3.70E-02,144836.00,4.37E-02
amazon-web-services,7/13/2016,28757.00,2.39E-03,10699.00,3.23E-03
osx,7/13/2016,69045.00,5.74E-03,22009.00,6.65E-03
amazon,7/13/2016,3358.00,2.78937e-4,1306.00,3.94423e-4
ios9,7/13/2016,4253.00,3.53282e-4,2070.00,6.25158e-4
amazon-cloudsearch,7/13/2016,227.00,1.89e-5,87.00,2.63e-5
mongodb,7/13/2016,66267.00,5.50E-03,21673.00,6.54E-03
android,7/13/2016,865003.00,7.19E-02,319351.00,9.64E-02
dropbox,7/13/2016,2531.00,2.10239e-4,946.00,2.85679e-4
amazon-cloudfront,7/13/2016,1295.00,1.07571e-4,477.00,1.44057e-4
google-spreadsheet,7/13/2016,8316.00,6.90775e-4,3508.00,1.06E-03
cognos,7/13/2016,693.00,5.76e-5,303.00,9.15e-5
ios8,7/13/2016,9582.00,7.95943e-4,3614.00,1.09E-03
azure,7/13/2016,32034.00,2.66E-03,10698.00,3.23E-03
stripe-payments,7/13/2016,2195.00,1.82329e-4,851.00,2.5699e-4
paypal,7/13/2016,15030.00,1.25E-03,6963.00,2.10E-03
amazon,7/12/2016,3359.00,2.79235e-4,1309.00,3.95839e-4
paypal,7/12/2016,15015.00,1.25E-03,6949.00,2.10E-03
amazon-web-services,7/12/2016,28707.00,2.39E-03,10675.00,3.23E-03
actionscript-3,7/12/2016,39801.00,3.31E-03,10931.00,3.31E-03
stripe-payments,7/12/2016,2192.00,1.82222e-4,852.00,2.5763e-4
amazon-route53,7/12/2016,478.00,3.97e-5,158.00,4.78e-5
azure,7/12/2016,31991.00,2.66E-03,10678.00,3.23E-03
ios8,7/12/2016,9580.00,7.96391e-4,3614.00,1.09E-03
ios,7/12/2016,445138.00,3.70E-02,144660.00,4.37E-02
cognos,7/12/2016,693.00,5.76e-5,303.00,9.16e-5
citrix,7/12/2016,490.00,4.07e-5,234.00,7.08e-5
osx,7/12/2016,68992.00,5.74E-03,21982.00,6.65E-03
google-spreadsheet,7/12/2016,8303.00,6.9023e-4,3500.00,1.06E-03
amazon-cloudfront,7/12/2016,1295.00,1.07654e-4,478.00,1.44546e-4
amazon-s3,7/12/2016,14365.00,1.19E-03,5473.00,1.66E-03
dropbox-api,7/12/2016,1591.00,1.32261e-4,624.00,1.88688e-4
amazon-ec2,7/12/2016,13873.00,1.15E-03,4786.00,1.45E-03
actionscript,7/12/2016,8863.00,7.36786e-4,2437.00,7.36944e-4
sql-server,7/12/2016,170077.00,1.41E-02,38151.00,1.15E-02
dropbox,7/12/2016,2530.00,2.10321e-4,946.00,2.86055e-4
windows,7/12/2016,97171.00,8.08E-03,28610.00,8.65E-03
android,7/12/2016,864324.00,7.19E-02,319009.00,9.65E-02
mongodb,7/12/2016,66202.00,5.50E-03,21648.00,6.55E-03
amazon-cloudsearch,7/12/2016,227.00,1.89e-5,87.00,2.63e-5
ios9,7/12/2016,4251.00,3.53388e-4,2072.00,6.26568e-4
excel,7/12/2016,97003.00,8.06E-03,34115.00,1.03E-02
amazon-s3,7/11/2016,14349.00,1.19E-03,5466.00,1.65E-03
amazon,7/11/2016,3358.00,2.79341e-4,1306.00,3.95386e-4
osx,7/11/2016,68949.00,5.74E-03,21951.00,6.65E-03
ios9,7/11/2016,4244.00,3.53045e-4,2067.00,6.25777e-4
paypal,7/11/2016,14997.00,1.25E-03,6935.00,2.10E-03
amazon-route53,7/11/2016,478.00,3.98e-5,159.00,4.81e-5
mongodb,7/11/2016,66150.00,5.50E-03,21630.00,6.55E-03
excel,7/11/2016,96869.00,8.06E-03,34041.00,1.03E-02
sql-server,7/11/2016,169930.00,1.41E-02,38097.00,1.15E-02
amazon-web-services,7/11/2016,28667.00,2.38E-03,10658.00,3.23E-03
cognos,7/11/2016,693.00,5.77e-5,303.00,9.17e-5
windows,7/11/2016,97119.00,8.08E-03,28574.00,8.65E-03
dropbox,7/11/2016,2528.00,2.10303e-4,945.00,2.86076e-4
actionscript-3,7/11/2016,39798.00,3.31E-03,10929.00,3.31E-03
stripe-payments,7/11/2016,2190.00,1.82184e-4,850.00,2.57316e-4
citrix,7/11/2016,490.00,4.08e-5,234.00,7.08e-5
dropbox-api,7/11/2016,1590.00,1.32271e-4,623.00,1.88598e-4
android,7/11/2016,863757.00,7.19E-02,318745.00,9.65E-02
ios,7/11/2016,444821.00,3.70E-02,144467.00,4.37E-02
amazon-cloudsearch,7/11/2016,227.00,1.89e-5,87.00,2.63e-5
google-spreadsheet,7/11/2016,8295.00,6.90032e-4,3498.00,1.06E-03
amazon-ec2,7/11/2016,13859.00,1.15E-03,4784.00,1.45E-03
azure,7/11/2016,31950.00,2.66E-03,10671.00,3.23E-03
amazon-cloudfront,7/11/2016,1293.00,1.0756e-4,476.00,1.44107e-4
actionscript,7/11/2016,8863.00,7.37285e-4,2437.00,7.37793e-4
ios8,7/11/2016,9580.00,7.96931e-4,3618.00,1.10E-03
ios,7/10/2016,444672.00,3.70E-02,144410.00,4.37E-02
dropbox,7/10/2016,2528.00,2.10369e-4,945.00,2.86235e-4
excel,7/10/2016,96822.00,8.06E-03,34023.00,1.03E-02
cognos,7/10/2016,693.00,5.77e-5,303.00,9.18e-5
windows,7/10/2016,97094.00,8.08E-03,28569.00,8.65E-03
mongodb,7/10/2016,66111.00,5.50E-03,21607.00,6.54E-03
citrix,7/10/2016,490.00,4.08e-5,234.00,7.09e-5
android,7/10/2016,863366.00,7.18E-02,318555.00,9.65E-02
google-spreadsheet,7/10/2016,8289.00,6.89779e-4,3496.00,1.06E-03
amazon-cloudfront,7/10/2016,1292.00,1.07515e-4,477.00,1.44483e-4
amazon-s3,7/10/2016,14341.00,1.19E-03,5463.00,1.65E-03
amazon-route53,7/10/2016,475.00,3.95e-5,157.00,4.76e-5
dropbox-api,7/10/2016,1591.00,1.32396e-4,623.00,1.88703e-4
amazon-cloudsearch,7/10/2016,227.00,1.89e-5,88.00,2.67e-5
amazon-ec2,7/10/2016,13851.00,1.15E-03,4780.00,1.45E-03
actionscript,7/10/2016,8863.00,7.37546e-4,2437.00,7.38165e-4
amazon,7/10/2016,3356.00,2.79274e-4,1305.00,3.95283e-4
ios9,7/10/2016,4241.00,3.5292e-4,2067.00,6.26092e-4
paypal,7/10/2016,14995.00,1.25E-03,6932.00,2.10E-03
amazon-web-services,7/10/2016,28635.00,2.38E-03,10643.00,3.22E-03
sql-server,7/10/2016,169886.00,1.41E-02,38082.00,1.15E-02
osx,7/10/2016,68927.00,5.74E-03,21939.00,6.65E-03
actionscript-3,7/10/2016,39797.00,3.31E-03,10929.00,3.31E-03
stripe-payments,7/10/2016,2190.00,1.82242e-4,852.00,2.58066e-4
azure,7/10/2016,31934.00,2.66E-03,10665.00,3.23E-03
ios8,7/10/2016,9579.00,7.97129e-4,3617.00,1.10E-03
amazon-web-services,7/9/2016,28660.00,2.38E-03,10677.00,3.23E-03
actionscript-3,7/9/2016,39809.00,3.31E-03,10943.00,3.31E-03
amazon-ec2,7/9/2016,13858.00,1.15E-03,4789.00,1.45E-03
osx,7/9/2016,68971.00,5.74E-03,21995.00,6.65E-03
amazon,7/9/2016,3363.00,2.79738e-4,1312.00,3.96618e-4
excel,7/9/2016,96882.00,8.06E-03,34104.00,1.03E-02
mongodb,7/9/2016,66132.00,5.50E-03,21642.00,6.54E-03
ios9,7/9/2016,4245.00,3.53105e-4,2071.00,6.26065e-4
amazon-cloudsearch,7/9/2016,227.00,1.89e-5,88.00,2.66e-5
android,7/9/2016,863806.00,7.19E-02,319101.00,9.65E-02
windows,7/9/2016,97153.00,8.08E-03,28643.00,8.66E-03
dropbox,7/9/2016,2528.00,2.10288e-4,945.00,2.85668e-4
sql-server,7/9/2016,169911.00,1.41E-02,38119.00,1.15E-02
actionscript,7/9/2016,8863.00,7.37235e-4,2437.00,7.36706e-4
dropbox-api,7/9/2016,1593.00,1.32511e-4,625.00,1.88934e-4
stripe-payments,7/9/2016,2193.00,1.82421e-4,856.00,2.58764e-4
amazon-route53,7/9/2016,474.00,3.94e-5,157.00,4.75e-5
amazon-s3,7/9/2016,14359.00,1.19E-03,5484.00,1.66E-03
amazon-cloudfront,7/9/2016,1295.00,1.0772e-4,480.00,1.45104e-4
google-spreadsheet,7/9/2016,8290.00,6.89571e-4,3502.00,1.06E-03
citrix,7/9/2016,490.00,4.08e-5,234.00,7.07e-5
cognos,7/9/2016,695.00,5.78e-5,305.00,9.22e-5
ios8,7/9/2016,9592.00,7.97875e-4,3631.00,1.10E-03
azure,7/9/2016,31958.00,2.66E-03,10698.00,3.23E-03
paypal,7/9/2016,15009.00,1.25E-03,6945.00,2.10E-03
ios,7/9/2016,444877.00,3.70E-02,144683.00,4.37E-02
amazon-web-services,7/8/2016,28625.00,2.38E-03,10650.00,3.22E-03
android,7/8/2016,863294.00,7.19E-02,318844.00,9.65E-02
citrix,7/8/2016,491.00,4.09e-5,235.00,7.11e-5
osx,7/8/2016,68933.00,5.74E-03,21973.00,6.65E-03
google-spreadsheet,7/8/2016,8281.00,6.89253e-4,3501.00,1.06E-03
ios,7/8/2016,444598.00,3.70E-02,144550.00,4.37E-02
ios9,7/8/2016,4239.00,3.52826e-4,2069.00,6.26089e-4
excel,7/8/2016,96791.00,8.06E-03,34059.00,1.03E-02
ios8,7/8/2016,9592.00,7.98374e-4,3632.00,1.10E-03
amazon,7/8/2016,3361.00,2.79747e-4,1310.00,3.96412e-4
amazon-route53,7/8/2016,470.00,3.91e-5,155.00,4.69e-5
windows,7/8/2016,97102.00,8.08E-03,28627.00,8.66E-03
amazon-cloudsearch,7/8/2016,227.00,1.89e-5,88.00,2.66e-5
dropbox-api,7/8/2016,1592.00,1.32511e-4,625.00,1.89122e-4
amazon-ec2,7/8/2016,13841.00,1.15E-03,4776.00,1.45E-03
actionscript,7/8/2016,8862.00,7.37614e-4,2436.00,7.37145e-4
cognos,7/8/2016,694.00,5.78e-5,304.00,9.2e-5
paypal,7/8/2016,15000.00,1.25E-03,6939.00,2.10E-03
stripe-payments,7/8/2016,2191.00,1.82369e-4,859.00,2.59929e-4
amazon-s3,7/8/2016,14342.00,1.19E-03,5473.00,1.66E-03
dropbox,7/8/2016,2524.00,2.10087e-4,944.00,2.85649e-4
mongodb,7/8/2016,66085.00,5.50E-03,21630.00,6.55E-03
azure,7/8/2016,31931.00,2.66E-03,10687.00,3.23E-03
amazon-cloudfront,7/8/2016,1292.00,1.07537e-4,478.00,1.44645e-4
sql-server,7/8/2016,169797.00,1.41E-02,38077.00,1.15E-02
actionscript-3,7/8/2016,39804.00,3.31E-03,10941.00,3.31E-03
paypal,7/7/2016,14987.00,1.25E-03,6932.00,2.10E-03
dropbox-api,7/7/2016,1592.00,1.32605e-4,626.00,1.89654e-4
excel,7/7/2016,96659.00,8.05E-03,33994.00,1.03E-02
actionscript,7/7/2016,8860.00,7.37972e-4,2434.00,7.37421e-4
mongodb,7/7/2016,66010.00,5.50E-03,21583.00,6.54E-03
amazon,7/7/2016,3360.00,2.79863e-4,1310.00,3.96887e-4
ios9,7/7/2016,4236.00,3.52827e-4,2067.00,6.26233e-4
amazon-cloudsearch,7/7/2016,227.00,1.89e-5,88.00,2.67e-5
ios8,7/7/2016,9589.00,7.98692e-4,3630.00,1.10E-03
cognos,7/7/2016,693.00,5.77e-5,303.00,9.18e-5
windows,7/7/2016,97040.00,8.08E-03,28591.00,8.66E-03
google-spreadsheet,7/7/2016,8268.00,6.88661e-4,3497.00,1.06E-03
citrix,7/7/2016,489.00,4.07e-5,233.00,7.06e-5
android,7/7/2016,862662.00,7.19E-02,318521.00,9.65E-02
sql-server,7/7/2016,169658.00,1.41E-02,38021.00,1.15E-02
amazon-cloudfront,7/7/2016,1292.00,1.07614e-4,478.00,1.44819e-4
actionscript-3,7/7/2016,39799.00,3.31E-03,10942.00,3.32E-03
dropbox,7/7/2016,2522.00,2.1007e-4,944.00,2.85996e-4
amazon-s3,7/7/2016,14329.00,1.19E-03,5467.00,1.66E-03
amazon-route53,7/7/2016,470.00,3.91e-5,155.00,4.7e-5
amazon-ec2,7/7/2016,13827.00,1.15E-03,4772.00,1.45E-03
ios,7/7/2016,444293.00,3.70E-02,144419.00,4.38E-02
osx,7/7/2016,68890.00,5.74E-03,21952.00,6.65E-03
azure,7/7/2016,31885.00,2.66E-03,10658.00,3.23E-03
stripe-payments,7/7/2016,2188.00,1.82249e-4,857.00,2.59638e-4
amazon-web-services,7/7/2016,28572.00,2.38E-03,10621.00,3.22E-03
amazon,7/6/2016,3359.00,2.79806e-4,1310.00,3.96945e-4
azure,7/6/2016,31882.00,2.66E-03,10657.00,3.23E-03
osx,7/6/2016,68882.00,5.74E-03,21950.00,6.65E-03
paypal,7/6/2016,14986.00,1.25E-03,6932.00,2.10E-03
dropbox,7/6/2016,2522.00,2.10081e-4,944.00,2.86038e-4
actionscript-3,7/6/2016,39797.00,3.32E-03,10940.00,3.31E-03
excel,7/6/2016,96644.00,8.05E-03,33991.00,1.03E-02
amazon-route53,7/6/2016,470.00,3.92e-5,155.00,4.7e-5
amazon-s3,7/6/2016,14329.00,1.19E-03,5468.00,1.66E-03
stripe-payments,7/6/2016,2187.00,1.82176e-4,856.00,2.59373e-4
amazon-ec2,7/6/2016,13826.00,1.15E-03,4772.00,1.45E-03
cognos,7/6/2016,693.00,5.77e-5,303.00,9.18e-5
ios,7/6/2016,444246.00,3.70E-02,144391.00,4.38E-02
windows,7/6/2016,97031.00,8.08E-03,28588.00,8.66E-03
ios8,7/6/2016,9589.00,7.98768e-4,3630.00,1.10E-03
dropbox-api,7/6/2016,1592.00,1.32613e-4,626.00,1.89682e-4
amazon-cloudsearch,7/6/2016,227.00,1.89e-5,88.00,2.67e-5
actionscript,7/6/2016,8860.00,7.38041e-4,2434.00,7.3753e-4
google-spreadsheet,7/6/2016,8265.00,6.88476e-4,3495.00,1.06E-03
ios9,7/6/2016,4236.00,3.5286e-4,2067.00,6.26325e-4
citrix,7/6/2016,489.00,4.07e-5,233.00,7.06e-5
android,7/6/2016,862574.00,7.19E-02,318465.00,9.65E-02
amazon-web-services,7/6/2016,28570.00,2.38E-03,10623.00,3.22E-03
sql-server,7/6/2016,169640.00,1.41E-02,38010.00,1.15E-02
mongodb,7/6/2016,66007.00,5.50E-03,21581.00,6.54E-03
amazon-cloudfront,7/6/2016,1292.00,1.07624e-4,478.00,1.44839e-4
azure,7/5/2016,31823.00,2.65E-03,10640.00,3.23E-03
amazon,7/5/2016,3354.00,2.7967e-4,1308.00,3.96967e-4
ios9,7/5/2016,4231.00,3.52798e-4,2065.00,6.26709e-4
amazon-cloudsearch,7/5/2016,226.00,1.88e-5,87.00,2.64e-5
windows,7/5/2016,96941.00,8.08E-03,28547.00,8.66E-03
android,7/5/2016,861712.00,7.19E-02,318034.00,9.65E-02
sql-server,7/5/2016,169433.00,1.41E-02,37950.00,1.15E-02
dropbox,7/5/2016,2521.00,2.10209e-4,945.00,2.86794e-4
amazon-ec2,7/5/2016,13810.00,1.15E-03,4762.00,1.45E-03
paypal,7/5/2016,14968.00,1.25E-03,6921.00,2.10E-03
actionscript,7/5/2016,8860.00,7.38783e-4,2434.00,7.38697e-4
amazon-web-services,7/5/2016,28509.00,2.38E-03,10581.00,3.21E-03
amazon-route53,7/5/2016,467.00,3.89e-5,153.00,4.64e-5
excel,7/5/2016,96468.00,8.04E-03,33898.00,1.03E-02
stripe-payments,7/5/2016,2181.00,1.81859e-4,857.00,2.60087e-4
dropbox-api,7/5/2016,1591.00,1.32663e-4,628.00,1.90589e-4
ios,7/5/2016,443811.00,3.70E-02,144193.00,4.38E-02
amazon-s3,7/5/2016,14311.00,1.19E-03,5461.00,1.66E-03
amazon-cloudfront,7/5/2016,1291.00,1.07649e-4,477.00,1.44765e-4
citrix,7/5/2016,489.00,4.08e-5,234.00,7.1e-5
google-spreadsheet,7/5/2016,8249.00,6.87834e-4,3486.00,1.06E-03
cognos,7/5/2016,692.00,5.77e-5,302.00,9.17e-5
actionscript-3,7/5/2016,39790.00,3.32E-03,10939.00,3.32E-03
mongodb,7/5/2016,65893.00,5.49E-03,21520.00,6.53E-03
osx,7/5/2016,68815.00,5.74E-03,21907.00,6.65E-03
ios8,7/5/2016,9589.00,7.99571e-4,3632.00,1.10E-03
actionscript,7/4/2016,8858.00,7.39059e-4,2433.00,7.39122e-4
amazon-web-services,7/4/2016,28469.00,2.38E-03,10561.00,3.21E-03
android,7/4/2016,861090.00,7.18E-02,317744.00,9.65E-02
ios9,7/4/2016,4229.00,3.52843e-4,2065.00,6.27327e-4
citrix,7/4/2016,489.00,4.08e-5,234.00,7.11e-5
cognos,7/4/2016,692.00,5.77e-5,302.00,9.17e-5
google-spreadsheet,7/4/2016,8238.00,6.87329e-4,3481.00,1.06E-03
amazon-cloudsearch,7/4/2016,226.00,1.89e-5,87.00,2.64e-5
paypal,7/4/2016,14956.00,1.25E-03,6910.00,2.10E-03
azure,7/4/2016,31784.00,2.65E-03,10620.00,3.23E-03
actionscript-3,7/4/2016,39783.00,3.32E-03,10935.00,3.32E-03
amazon-route53,7/4/2016,467.00,3.9e-5,154.00,4.68e-5
windows,7/4/2016,96876.00,8.08E-03,28512.00,8.66E-03
amazon-s3,7/4/2016,14294.00,1.19E-03,5449.00,1.66E-03
excel,7/4/2016,96376.00,8.04E-03,33851.00,1.03E-02
ios,7/4/2016,443559.00,3.70E-02,144070.00,4.38E-02
amazon,7/4/2016,3350.00,2.79504e-4,1305.00,3.96446e-4
ios8,7/4/2016,9589.00,8.0005e-4,3632.00,1.10E-03
dropbox-api,7/4/2016,1588.00,1.32492e-4,625.00,1.89866e-4
dropbox,7/4/2016,2518.00,2.10085e-4,942.00,2.86167e-4
amazon-ec2,7/4/2016,13803.00,1.15E-03,4761.00,1.45E-03
osx,7/4/2016,68765.00,5.74E-03,21878.00,6.65E-03
amazon-cloudfront,7/4/2016,1291.00,1.07713e-4,477.00,1.44908e-4
stripe-payments,7/4/2016,2182.00,1.82052e-4,858.00,2.60648e-4
mongodb,7/4/2016,65821.00,5.49E-03,21471.00,6.52E-03
sql-server,7/4/2016,169326.00,1.41E-02,37902.00,1.15E-02
stripe-payments,7/3/2016,2180.00,1.81951e-4,858.00,2.60814e-4
actionscript-3,7/3/2016,39778.00,3.32E-03,10931.00,3.32E-03
ios8,7/3/2016,9589.00,8.00338e-4,3631.00,1.10E-03
excel,7/3/2016,96332.00,8.04E-03,33832.00,1.03E-02
amazon-s3,7/3/2016,14284.00,1.19E-03,5442.00,1.65E-03
ios,7/3/2016,443391.00,3.70E-02,143983.00,4.38E-02
osx,7/3/2016,68743.00,5.74E-03,21867.00,6.65E-03
dropbox,7/3/2016,2519.00,2.10245e-4,942.00,2.86348e-4
amazon-ec2,7/3/2016,13801.00,1.15E-03,4761.00,1.45E-03
amazon-cloudfront,7/3/2016,1289.00,1.07585e-4,477.00,1.44999e-4
sql-server,7/3/2016,169249.00,1.41E-02,37880.00,1.15E-02
dropbox-api,7/3/2016,1588.00,1.32541e-4,625.00,1.89987e-4
citrix,7/3/2016,488.00,4.07e-5,233.00,7.08e-5
android,7/3/2016,860704.00,7.18E-02,317513.00,9.65E-02
google-spreadsheet,7/3/2016,8233.00,6.8716e-4,3479.00,1.06E-03
windows,7/3/2016,96860.00,8.08E-03,28502.00,8.66E-03
amazon-route53,7/3/2016,465.00,3.88e-5,152.00,4.62e-5
amazon-cloudsearch,7/3/2016,226.00,1.89e-5,87.00,2.64e-5
cognos,7/3/2016,692.00,5.78e-5,302.00,9.18e-5
ios9,7/3/2016,4225.00,3.52636e-4,2060.00,6.262e-4
mongodb,7/3/2016,65773.00,5.49E-03,21444.00,6.52E-03
amazon,7/3/2016,3353.00,2.79855e-4,1305.00,3.96694e-4
azure,7/3/2016,31763.00,2.65E-03,10613.00,3.23E-03
amazon-web-services,7/3/2016,28449.00,2.37E-03,10547.00,3.21E-03
actionscript,7/3/2016,8858.00,7.39325e-4,2433.00,7.39584e-4
paypal,7/3/2016,14960.00,1.25E-03,6912.00,2.10E-03
dropbox-api,7/2/2016,1587.00,1.32503e-4,626.00,1.90386e-4
sql-server,7/2/2016,169205.00,1.41E-02,37858.00,1.15E-02
mongodb,7/2/2016,65740.00,5.49E-03,21426.00,6.52E-03
amazon,7/2/2016,3353.00,2.79952e-4,1306.00,3.97197e-4
amazon-cloudfront,7/2/2016,1288.00,1.07539e-4,477.00,1.45071e-4
dropbox,7/2/2016,2518.00,2.10234e-4,942.00,2.86491e-4
ios,7/2/2016,443254.00,3.70E-02,143922.00,4.38E-02
ios8,7/2/2016,9589.00,8.00613e-4,3631.00,1.10E-03
actionscript-3,7/2/2016,39774.00,3.32E-03,10930.00,3.32E-03
osx,7/2/2016,68708.00,5.74E-03,21855.00,6.65E-03
amazon-s3,7/2/2016,14270.00,1.19E-03,5432.00,1.65E-03
windows,7/2/2016,96835.00,8.09E-03,28489.00,8.66E-03
azure,7/2/2016,31750.00,2.65E-03,10609.00,3.23E-03
excel,7/2/2016,96307.00,8.04E-03,33818.00,1.03E-02
amazon-cloudsearch,7/2/2016,226.00,1.89e-5,87.00,2.65e-5
paypal,7/2/2016,14956.00,1.25E-03,6909.00,2.10E-03
google-spreadsheet,7/2/2016,8229.00,6.87062e-4,3480.00,1.06E-03
actionscript,7/2/2016,8857.00,7.39496e-4,2432.00,7.39651e-4
amazon-route53,7/2/2016,465.00,3.88e-5,152.00,4.62e-5
amazon-web-services,7/2/2016,28434.00,2.37E-03,10543.00,3.21E-03
android,7/2/2016,860329.00,7.18E-02,317330.00,9.65E-02
cognos,7/2/2016,691.00,5.77e-5,301.00,9.15e-5
citrix,7/2/2016,488.00,4.07e-5,233.00,7.09e-5
stripe-payments,7/2/2016,2178.00,1.81847e-4,857.00,2.6064e-4
amazon-ec2,7/2/2016,13790.00,1.15E-03,4756.00,1.45E-03
ios9,7/2/2016,4223.00,3.5259e-4,2059.00,6.26209e-4
excel,7/1/2016,96371.00,8.04E-03,33886.00,1.03E-02
mongodb,7/1/2016,65766.00,5.49E-03,21469.00,6.52E-03
ios9,7/1/2016,4222.00,3.52376e-4,2059.00,6.25048e-4
amazon-cloudsearch,7/1/2016,226.00,1.89e-5,87.00,2.64e-5
windows,7/1/2016,96914.00,8.09E-03,28576.00,8.67E-03
amazon-ec2,7/1/2016,13805.00,1.15E-03,4775.00,1.45E-03
android,7/1/2016,860669.00,7.18E-02,317785.00,9.65E-02
sql-server,7/1/2016,169228.00,1.41E-02,37895.00,1.15E-02
dropbox,7/1/2016,2518.00,2.10156e-4,944.00,2.86567e-4
osx,7/1/2016,68723.00,5.74E-03,21887.00,6.64E-03
actionscript,7/1/2016,8857.00,7.39223e-4,2432.00,7.38279e-4
stripe-payments,7/1/2016,2178.00,1.81779e-4,857.00,2.60156e-4
amazon-s3,7/1/2016,14281.00,1.19E-03,5450.00,1.65E-03
ios,7/1/2016,443396.00,3.70E-02,144134.00,4.38E-02
amazon-cloudfront,7/1/2016,1287.00,1.07416e-4,477.00,1.44802e-4
dropbox-api,7/1/2016,1586.00,1.3237e-4,626.00,1.90033e-4
citrix,7/1/2016,492.00,4.11e-5,237.00,7.19e-5
amazon-route53,7/1/2016,466.00,3.89e-5,153.00,4.64e-5
google-spreadsheet,7/1/2016,8235.00,6.87308e-4,3495.00,1.06E-03
cognos,7/1/2016,692.00,5.78e-5,302.00,9.17e-5
ios8,7/1/2016,9602.00,8.01402e-4,3643.00,1.11E-03
azure,7/1/2016,31765.00,2.65E-03,10636.00,3.23E-03
actionscript-3,7/1/2016,39788.00,3.32E-03,10944.00,3.32E-03
paypal,7/1/2016,14972.00,1.25E-03,6924.00,2.10E-03
amazon-web-services,7/1/2016,28443.00,2.37E-03,10566.00,3.21E-03
amazon,7/1/2016,3355.00,2.80015e-4,1309.00,3.97372e-4
amazon-route53,6/30/2016,465.00,3.88e-5,152.00,4.62e-5
actionscript,6/30/2016,8857.00,7.3976e-4,2432.00,7.39158e-4
google-spreadsheet,6/30/2016,8220.00,6.86555e-4,3484.00,1.06E-03
osx,6/30/2016,68665.00,5.74E-03,21849.00,6.64E-03
paypal,6/30/2016,14959.00,1.25E-03,6916.00,2.10E-03
citrix,6/30/2016,492.00,4.11e-5,237.00,7.2e-5
dropbox-api,6/30/2016,1587.00,1.3255e-4,626.00,1.90259e-4
amazon-cloudfront,6/30/2016,1287.00,1.07494e-4,477.00,1.44974e-4
ios,6/30/2016,443097.00,3.70E-02,144001.00,4.38E-02
excel,6/30/2016,96244.00,8.04E-03,33824.00,1.03E-02
ios8,6/30/2016,9601.00,8.01902e-4,3642.00,1.11E-03
mongodb,6/30/2016,65720.00,5.49E-03,21443.00,6.52E-03
dropbox,6/30/2016,2518.00,2.10309e-4,943.00,2.86604e-4
amazon-s3,6/30/2016,14270.00,1.19E-03,5444.00,1.65E-03
sql-server,6/30/2016,169090.00,1.41E-02,37829.00,1.15E-02
android,6/30/2016,860030.00,7.18E-02,317507.00,9.65E-02
amazon-ec2,6/30/2016,13791.00,1.15E-03,4771.00,1.45E-03
amazon-web-services,6/30/2016,28403.00,2.37E-03,10542.00,3.20E-03
cognos,6/30/2016,691.00,5.77e-5,301.00,9.15e-5
windows,6/30/2016,96850.00,8.09E-03,28536.00,8.67E-03
amazon-cloudsearch,6/30/2016,226.00,1.89e-5,87.00,2.64e-5
ios9,6/30/2016,4219.00,3.52382e-4,2060.00,6.26097e-4
amazon,6/30/2016,3352.00,2.79968e-4,1311.00,3.98452e-4
stripe-payments,6/30/2016,2173.00,1.81494e-4,853.00,2.5925e-4
azure,6/30/2016,31722.00,2.65E-03,10608.00,3.22E-03
actionscript-3,6/30/2016,39786.00,3.32E-03,10944.00,3.33E-03
ios8,6/29/2016,9599.00,8.02382e-4,3644.00,1.11E-03
cognos,6/29/2016,691.00,5.78e-5,301.00,9.16e-5
google-spreadsheet,6/29/2016,8205.00,6.85853e-4,3479.00,1.06E-03
